Transfer,Experiment,Well,Row,Col,Wavelength,Abs,Media,Inoculation
6,ctrl,K10,11,10,620,0.005,F11,TRUE
6,ctrl,K11,11,11,620,0.005,F09,TRUE
6,ctrl,K12,11,12,620,0.005,F07,TRUE
6,ctrl,K13,11,13,620,0.005,F05,TRUE
6,ctrl,K14,11,14,620,0.005,F09,TRUE
6,ctrl,K15,11,15,620,0.004,H10,TRUE
6,ctrl,K16,11,16,620,0.005,F01,TRUE
6,ctrl,K17,11,17,620,0.004,H10,TRUE
6,ctrl,K18,11,18,620,0.005,F03,TRUE
6,ctrl,K19,11,19,620,0.005,F03,TRUE
6,ctrl,K20,11,20,620,0.006,F09,TRUE
6,ctrl,K21,11,21,620,0.006,F01,TRUE
6,ctrl,K22,11,22,620,0.006,F11,TRUE
6,ctrl,K23,11,23,620,0.268,M9g,TRUE
6,ctrl,K24,11,24,620,0,M9g,FALSE
6,ctrl,L01,12,1,620,0,B,FALSE
6,ctrl,L02,12,2,620,0.008,F04,TRUE
6,ctrl,L03,12,3,620,0.005,F06,TRUE
6,ctrl,L04,12,4,620,0.005,F12,TRUE
6,ctrl,L05,12,5,620,0.01,F08,TRUE
6,ctrl,L06,12,6,620,0.005,A11,TRUE
6,ctrl,L07,12,7,620,0.006,F08,TRUE
6,ctrl,L08,12,8,620,0.008,F02,TRUE
6,ctrl,L09,12,9,620,0.007,F06,TRUE
6,ctrl,L10,12,10,620,0.006,F12,TRUE
6,ctrl,L11,12,11,620,0.005,F10,TRUE
6,ctrl,L12,12,12,620,0.006,F08,TRUE
6,ctrl,L13,12,13,620,0.004,F06,TRUE
6,ctrl,L14,12,14,620,0.006,F10,TRUE
6,ctrl,L15,12,15,620,0.005,A11,TRUE
6,ctrl,L16,12,16,620,0.005,F02,TRUE
6,ctrl,L17,12,17,620,0.006,A11,TRUE
6,ctrl,L18,12,18,620,0.006,F04,TRUE
6,ctrl,L19,12,19,620,0.006,F04,TRUE
6,ctrl,L20,12,20,620,0.006,F10,TRUE
6,ctrl,L21,12,21,620,0.005,F02,TRUE
6,ctrl,L22,12,22,620,0.006,F12,TRUE
6,ctrl,L23,12,23,620,0.266,M9g,TRUE
6,ctrl,L24,12,24,620,0,M9g,FALSE
6,ctrl,M01,13,1,620,0,B,FALSE
6,ctrl,M02,13,2,620,0.006,G03,TRUE
6,ctrl,M03,13,3,620,0.005,G05,TRUE
6,ctrl,M04,13,4,620,0.006,G11,TRUE
6,ctrl,M05,13,5,620,0.006,G07,TRUE
6,ctrl,M06,13,6,620,0.011,H12,TRUE
6,ctrl,M07,13,7,620,0.012,G07,TRUE
6,ctrl,M08,13,8,620,0.005,G01,TRUE
6,ctrl,M09,13,9,620,0.005,G05,TRUE
6,ctrl,M10,13,10,620,0.006,G11,TRUE
6,ctrl,M11,13,11,620,0.005,G09,TRUE
6,ctrl,M12,13,12,620,0.005,G07,TRUE
6,ctrl,M13,13,13,620,0.006,G05,TRUE
6,ctrl,M14,13,14,620,0.006,G09,TRUE
6,ctrl,M15,13,15,620,0.005,H12,TRUE
6,ctrl,M16,13,16,620,0.005,G01,TRUE
6,ctrl,M17,13,17,620,0.005,H12,TRUE
6,ctrl,M18,13,18,620,0.006,G03,TRUE
6,ctrl,M19,13,19,620,0.006,G03,TRUE
6,ctrl,M20,13,20,620,0.01,G09,TRUE
6,ctrl,M21,13,21,620,0.006,G01,TRUE
6,ctrl,M22,13,22,620,0.007,G11,TRUE
6,ctrl,M23,13,23,620,0.238,M9g,TRUE
6,ctrl,M24,13,24,620,0,M9g,FALSE
6,ctrl,N01,14,1,620,0.004,B,FALSE
6,ctrl,N02,14,2,620,0.008,G04,TRUE
6,ctrl,N03,14,3,620,0.011,G06,TRUE
6,ctrl,N04,14,4,620,0.005,G12,TRUE
6,ctrl,N05,14,5,620,0.005,G08,TRUE
6,ctrl,N06,14,6,620,0.273,M9g,TRUE
6,ctrl,N07,14,7,620,0.007,G08,TRUE
6,ctrl,N08,14,8,620,0.006,G02,TRUE
6,ctrl,N09,14,9,620,0.005,G06,TRUE
6,ctrl,N10,14,10,620,0.007,G12,TRUE
6,ctrl,N11,14,11,620,0.005,G10,TRUE
6,ctrl,N12,14,12,620,0.006,G08,TRUE
6,ctrl,N13,14,13,620,0.005,G06,TRUE
6,ctrl,N14,14,14,620,0.006,G10,TRUE
6,ctrl,N15,14,15,620,0.248,M9g,TRUE
6,ctrl,N16,14,16,620,0.006,G02,TRUE
6,ctrl,N17,14,17,620,0.238,M9g,TRUE
6,ctrl,N18,14,18,620,0.008,G04,TRUE
6,ctrl,N19,14,19,620,0.008,G04,TRUE
6,ctrl,N20,14,20,620,0.006,G10,TRUE
6,ctrl,N21,14,21,620,0.005,G02,TRUE
6,ctrl,N22,14,22,620,0.007,G12,TRUE
6,ctrl,N23,14,23,620,0.246,M9g,TRUE
6,ctrl,N24,14,24,620,0,M9g,FALSE
6,ctrl,O01,15,1,620,0.001,B,FALSE
6,ctrl,O02,15,2,620,0.005,H03,TRUE
6,ctrl,O03,15,3,620,0.007,H05,TRUE
6,ctrl,O04,15,4,620,0.005,H11,TRUE
6,ctrl,O05,15,5,620,0.013,H07,TRUE
6,ctrl,O06,15,6,620,0.301,M9g,TRUE
6,ctrl,O07,15,7,620,0.006,H07,TRUE
6,ctrl,O08,15,8,620,0.007,H01,TRUE
6,ctrl,O09,15,9,620,0.006,H05,TRUE
6,ctrl,O10,15,10,620,0.005,H11,TRUE
6,ctrl,O11,15,11,620,0.005,H09,TRUE
6,ctrl,O12,15,12,620,0.007,H07,TRUE
6,ctrl,O13,15,13,620,0.007,H05,TRUE
6,ctrl,O14,15,14,620,0.005,H09,TRUE
6,ctrl,O15,15,15,620,0.262,M9g,TRUE
6,ctrl,O16,15,16,620,0.006,H01,TRUE
6,ctrl,O17,15,17,620,0.255,M9g,TRUE
6,ctrl,O18,15,18,620,0.006,H03,TRUE
6,ctrl,O19,15,19,620,0.011,H03,TRUE
6,ctrl,O20,15,20,620,0.005,H09,TRUE
6,ctrl,O21,15,21,620,0.006,H01,TRUE
6,ctrl,O22,15,22,620,0.005,H11,TRUE
6,ctrl,O23,15,23,620,0.256,M9g,TRUE
6,ctrl,O24,15,24,620,0.001,M9g,FALSE
6,ctrl,P01,16,1,620,0.006,B,FALSE
6,ctrl,P02,16,2,620,0.004,B,FALSE
6,ctrl,P03,16,3,620,0.003,B,FALSE
6,ctrl,P04,16,4,620,0,B,FALSE
6,ctrl,P05,16,5,620,0.005,B,FALSE
6,ctrl,P06,16,6,620,0.001,M9g,FALSE
6,ctrl,P07,16,7,620,0,B,FALSE
6,ctrl,P08,16,8,620,0,B,FALSE
6,ctrl,P09,16,9,620,0,B,FALSE
6,ctrl,P10,16,10,620,0,B,FALSE
6,ctrl,P11,16,11,620,0,B,FALSE
6,ctrl,P12,16,12,620,0,B,FALSE
6,ctrl,P13,16,13,620,0,B,FALSE
6,ctrl,P14,16,14,620,0,B,FALSE
6,ctrl,P15,16,15,620,0.002,M9g,FALSE
6,ctrl,P16,16,16,620,0,B,FALSE
6,ctrl,P17,16,17,620,0,M9g,FALSE
6,ctrl,P18,16,18,620,0.002,B,FALSE
6,ctrl,P19,16,19,620,0,B,FALSE
6,ctrl,P20,16,20,620,0,B,FALSE
6,ctrl,P21,16,21,620,0,B,FALSE
6,ctrl,P22,16,22,620,0,B,FALSE
6,ctrl,P23,16,23,620,0.001,M9g,FALSE
6,ctrl,P24,16,24,620,0.001,M9g,FALSE
6,expt,A01,1,1,620,0,B,FALSE
6,expt,A02,1,2,620,0,B,FALSE
6,expt,A03,1,3,620,0,B,FALSE
6,expt,A04,1,4,620,0,B,FALSE
6,expt,A05,1,5,620,0,B,FALSE
6,expt,A06,1,6,620,0,B,FALSE
6,expt,A07,1,7,620,0,B,FALSE
6,expt,A08,1,8,620,0,B,FALSE
6,expt,A09,1,9,620,0.001,B,FALSE
6,expt,A10,1,10,620,0.01,B,FALSE
6,expt,A11,1,11,620,0,B,FALSE
6,expt,A12,1,12,620,0,B,FALSE
6,expt,A13,1,13,620,0,B,FALSE
6,expt,A14,1,14,620,0,B,FALSE
6,expt,A15,1,15,620,0,B,FALSE
6,expt,A16,1,16,620,0.002,B,FALSE
6,expt,A17,1,17,620,0,B,FALSE
6,expt,A18,1,18,620,0.006,B,FALSE
6,expt,A19,1,19,620,0,B,FALSE
6,expt,A20,1,20,620,0,B,FALSE
6,expt,A21,1,21,620,0,B,FALSE
6,expt,A22,1,22,620,0,B,FALSE
6,expt,A23,1,23,620,0,M9g,FALSE
6,expt,A24,1,24,620,0,M9g,FALSE
6,expt,B01,2,1,620,0,B,FALSE
6,expt,B02,2,2,620,0.088,A04,TRUE
6,expt,B03,2,3,620,0.09,A06,TRUE
6,expt,B04,2,4,620,0.075,A12,TRUE
6,expt,B05,2,5,620,0.092,A08,TRUE
6,expt,B06,2,6,620,0.092,A01,TRUE
6,expt,B07,2,7,620,0.094,A08,TRUE
6,expt,B08,2,8,620,0.096,A02,TRUE
6,expt,B09,2,9,620,0.1,A06,TRUE
6,expt,B10,2,10,620,0.079,A12,TRUE
6,expt,B11,2,11,620,0.1,A10,TRUE
6,expt,B12,2,12,620,0.099,A08,TRUE
6,expt,B13,2,13,620,0.105,A06,TRUE
6,expt,B14,2,14,620,0.107,A10,TRUE
6,expt,B15,2,15,620,0.106,A01,TRUE
6,expt,B16,2,16,620,0.11,A02,TRUE
6,expt,B17,2,17,620,0.113,A01,TRUE
6,expt,B18,2,18,620,0.116,A04,TRUE
6,expt,B19,2,19,620,0.118,A04,TRUE
6,expt,B20,2,20,620,0.12,A10,TRUE
6,expt,B21,2,21,620,0.125,A02,TRUE
6,expt,B22,2,22,620,0.115,A12,TRUE
6,expt,B23,2,23,620,0.276,M9g,TRUE
6,expt,B24,2,24,620,0,M9g,FALSE
6,expt,C01,3,1,620,0,B,FALSE
6,expt,C02,3,2,620,0.096,B03,TRUE
6,expt,C03,3,3,620,0.099,B05,TRUE
6,expt,C04,3,4,620,0.091,B11,TRUE
6,expt,C05,3,5,620,0.095,B07,TRUE
6,expt,C06,3,6,620,0.093,H02,TRUE
6,expt,C07,3,7,620,0.1,B07,TRUE
6,expt,C08,3,8,620,0.095,B01,TRUE
6,expt,C09,3,9,620,0.102,B05,TRUE
6,expt,C10,3,10,620,0.098,B11,TRUE
6,expt,C11,3,11,620,0.097,B09,TRUE
6,expt,C12,3,12,620,0.098,B07,TRUE
6,expt,C13,3,13,620,0.107,B05,TRUE
6,expt,C14,3,14,620,0.1,B09,TRUE
6,expt,C15,3,15,620,0.11,H02,TRUE
6,expt,C16,3,16,620,0.108,B01,TRUE
6,expt,C17,3,17,620,0.116,H02,TRUE
6,expt,C18,3,18,620,0.109,B03,TRUE
6,expt,C19,3,19,620,0.113,B03,TRUE
6,expt,C20,3,20,620,0.116,B09,TRUE
6,expt,C21,3,21,620,0.127,B01,TRUE
6,expt,C22,3,22,620,0.137,B11,TRUE
6,expt,C23,3,23,620,0.267,M9g,TRUE
6,expt,C24,3,24,620,0,M9g,FALSE
6,expt,D01,4,1,620,0,B,FALSE
6,expt,D02,4,2,620,0.096,B04,TRUE
6,expt,D03,4,3,620,0.101,B06,TRUE
6,expt,D04,4,4,620,0.089,B12,TRUE
6,expt,D05,4,5,620,0.093,B08,TRUE
6,expt,D06,4,6,620,0.084,A03,TRUE
6,expt,D07,4,7,620,0.093,B08,TRUE
6,expt,D08,4,8,620,0.092,B02,TRUE
6,expt,D09,4,9,620,0.098,B06,TRUE
6,expt,D10,4,10,620,0.088,B12,TRUE
6,expt,D11,4,11,620,0.096,B10,TRUE
6,expt,D12,4,12,620,0.095,B08,TRUE
6,expt,D13,4,13,620,0.092,B06,TRUE
6,expt,D14,4,14,620,0.095,B10,TRUE
6,expt,D15,4,15,620,0.093,A03,TRUE
6,expt,D16,4,16,620,0.104,B02,TRUE
6,expt,D17,4,17,620,0.103,A03,TRUE
6,expt,D18,4,18,620,0.108,B04,TRUE
6,expt,D19,4,19,620,0.103,B04,TRUE
6,expt,D20,4,20,620,0.11,B10,TRUE
6,expt,D21,4,21,620,0.116,B02,TRUE
6,expt,D22,4,22,620,0.133,B12,TRUE
6,expt,D23,4,23,620,0.305,M9g,TRUE
6,expt,D24,4,24,620,0,M9g,FALSE
6,expt,E01,5,1,620,0.001,B,FALSE
6,expt,E02,5,2,620,0.098,C03,TRUE
6,expt,E03,5,3,620,0.097,C05,TRUE
6,expt,E04,5,4,620,0.096,C11,TRUE
6,expt,E05,5,5,620,0.102,C07,TRUE
6,expt,E06,5,6,620,0.106,H04,TRUE
6,expt,E07,5,7,620,0.106,C07,TRUE
6,expt,E08,5,8,620,0.099,C01,TRUE
6,expt,E09,5,9,620,0.104,C05,TRUE
6,expt,E10,5,10,620,0.101,C11,TRUE
6,expt,E11,5,11,620,0.094,C09,TRUE
6,expt,E12,5,12,620,0.101,C07,TRUE
6,expt,E13,5,13,620,0.102,C05,TRUE
6,expt,E14,5,14,620,0.107,C09,TRUE
6,expt,E15,5,15,620,0.104,H04,TRUE
6,expt,E16,5,16,620,0.106,C01,TRUE
6,expt,E17,5,17,620,0.113,H04,TRUE
6,expt,E18,5,18,620,0.115,C03,TRUE
6,expt,E19,5,19,620,0.11,C03,TRUE
6,expt,E20,5,20,620,0.11,C09,TRUE
6,expt,E21,5,21,620,0.111,C01,TRUE
6,expt,E22,5,22,620,0.137,C11,TRUE
6,expt,E23,5,23,620,0.287,M9g,TRUE
6,expt,E24,5,24,620,0,M9g,FALSE
6,expt,F01,6,1,620,0.002,B,FALSE
6,expt,F02,6,2,620,0.094,C04,TRUE
6,expt,F03,6,3,620,0.095,C06,TRUE
6,expt,F04,6,4,620,0.097,C12,TRUE
6,expt,F05,6,5,620,0.1,C08,TRUE
6,expt,F06,6,6,620,0.092,A05,TRUE
6,expt,F07,6,7,620,0.101,C08,TRUE
6,expt,F08,6,8,620,0.102,C02,TRUE
6,expt,F09,6,9,620,0.105,C06,TRUE
6,expt,F10,6,10,620,0.103,C12,TRUE
6,expt,F11,6,11,620,0.096,C10,TRUE
6,expt,F12,6,12,620,0.11,C08,TRUE
6,expt,F13,6,13,620,0.095,C06,TRUE
6,expt,F14,6,14,620,0.106,C10,TRUE
6,expt,F15,6,15,620,0.098,A05,TRUE
6,expt,F16,6,16,620,0.106,C02,TRUE
6,expt,F17,6,17,620,0.101,A05,TRUE
6,expt,F18,6,18,620,0.101,C04,TRUE
6,expt,F19,6,19,620,0.107,C04,TRUE
6,expt,F20,6,20,620,0.119,C10,TRUE
6,expt,F21,6,21,620,0.108,C02,TRUE
6,expt,F22,6,22,620,0.123,C12,TRUE
6,expt,F23,6,23,620,0.298,M9g,TRUE
6,expt,F24,6,24,620,0,M9g,FALSE
6,expt,G01,7,1,620,0,B,FALSE
6,expt,G02,7,2,620,0.098,D03,TRUE
6,expt,G03,7,3,620,0.098,D05,TRUE
6,expt,G04,7,4,620,0.094,D11,TRUE
6,expt,G05,7,5,620,0.102,D07,TRUE
6,expt,G06,7,6,620,0.103,H06,TRUE
6,expt,G07,7,7,620,0.106,D07,TRUE
6,expt,G08,7,8,620,0.106,D01,TRUE
6,expt,G09,7,9,620,0.109,D05,TRUE
6,expt,G10,7,10,620,0.111,D11,TRUE
6,expt,G11,7,11,620,0.104,D09,TRUE
6,expt,G12,7,12,620,0.105,D07,TRUE
6,expt,G13,7,13,620,0.112,D05,TRUE
6,expt,G14,7,14,620,0.113,D09,TRUE
6,expt,G15,7,15,620,0.108,H06,TRUE
6,expt,G16,7,16,620,0.108,D01,TRUE
6,expt,G17,7,17,620,0.104,H06,TRUE
6,expt,G18,7,18,620,0.109,D03,TRUE
6,expt,G19,7,19,620,0.119,D03,TRUE
6,expt,G20,7,20,620,0.11,D09,TRUE
6,expt,G21,7,21,620,0.105,D01,TRUE
6,expt,G22,7,22,620,0.122,D11,TRUE
6,expt,G23,7,23,620,0.298,M9g,TRUE
6,expt,G24,7,24,620,0,M9g,FALSE
6,expt,H01,8,1,620,0,B,FALSE
6,expt,H02,8,2,620,0.098,D04,TRUE
6,expt,H03,8,3,620,0.098,D06,TRUE
6,expt,H04,8,4,620,0.094,D12,TRUE
6,expt,H05,8,5,620,0.105,D08,TRUE
6,expt,H06,8,6,620,0.094,A07,TRUE
6,expt,H07,8,7,620,0.11,D08,TRUE
6,expt,H08,8,8,620,0.107,D02,TRUE
6,expt,H09,8,9,620,0.111,D06,TRUE
6,expt,H10,8,10,620,0.106,D12,TRUE
6,expt,H11,8,11,620,0.109,D10,TRUE
6,expt,H12,8,12,620,0.113,D08,TRUE
6,expt,H13,8,13,620,0.107,D06,TRUE
6,expt,H14,8,14,620,0.111,D10,TRUE
6,expt,H15,8,15,620,0.1,A07,TRUE
6,expt,H16,8,16,620,0.106,D02,TRUE
6,expt,H17,8,17,620,0.102,A07,TRUE
6,expt,H18,8,18,620,0.117,D04,TRUE
6,expt,H19,8,19,620,0.114,D04,TRUE
6,expt,H20,8,20,620,0.118,D10,TRUE
6,expt,H21,8,21,620,0.114,D02,TRUE
6,expt,H22,8,22,620,0.122,D12,TRUE
6,expt,H23,8,23,620,0.312,M9g,TRUE
6,expt,H24,8,24,620,0,M9g,FALSE
6,expt,I01,9,1,620,0,B,FALSE
6,expt,I02,9,2,620,0.097,E03,TRUE
6,expt,I03,9,3,620,0.101,E05,TRUE
6,expt,I04,9,4,620,0.099,E11,TRUE
6,expt,I05,9,5,620,0.106,E07,TRUE
6,expt,I06,9,6,620,0.107,H08,TRUE
6,expt,I07,9,7,620,0.109,E07,TRUE
6,expt,I08,9,8,620,0.102,E01,TRUE
6,expt,I09,9,9,620,0.112,E05,TRUE
6,expt,I10,9,10,620,0.114,E11,TRUE
6,expt,I11,9,11,620,0.109,E09,TRUE
6,expt,I12,9,12,620,0.12,E07,TRUE
6,expt,I13,9,13,620,0.108,E05,TRUE
6,expt,I14,9,14,620,0.111,E09,TRUE
6,expt,I15,9,15,620,0.108,H08,TRUE
6,expt,I16,9,16,620,0.111,E01,TRUE
6,expt,I17,9,17,620,0.114,H08,TRUE
6,expt,I18,9,18,620,0.111,E03,TRUE
6,expt,I19,9,19,620,0.118,E03,TRUE
6,expt,I20,9,20,620,0.122,E09,TRUE
6,expt,I21,9,21,620,0.107,E01,TRUE
6,expt,I22,9,22,620,0.124,E11,TRUE
6,expt,I23,9,23,620,0.296,M9g,TRUE
6,expt,I24,9,24,620,0,M9g,FALSE
6,expt,J01,10,1,620,0,B,FALSE
6,expt,J02,10,2,620,0.1,E04,TRUE
6,expt,J03,10,3,620,0.102,E06,TRUE
6,expt,J04,10,4,620,0.092,E12,TRUE
6,expt,J05,10,5,620,0.107,E08,TRUE
6,expt,J06,10,6,620,0.097,A09,TRUE
6,expt,J07,10,7,620,0.109,E08,TRUE
6,expt,J08,10,8,620,0.108,E02,TRUE
6,expt,J09,10,9,620,0.113,E06,TRUE
6,expt,J10,10,10,620,0.11,E12,TRUE
6,expt,J11,10,11,620,0.109,E10,TRUE
6,expt,J12,10,12,620,0.114,E08,TRUE
6,expt,J13,10,13,620,0.112,E06,TRUE
6,expt,J14,10,14,620,0.112,E10,TRUE
6,expt,J15,10,15,620,0.108,A09,TRUE
6,expt,J16,10,16,620,0.112,E02,TRUE
6,expt,J17,10,17,620,0.11,A09,TRUE
6,expt,J18,10,18,620,0.119,E04,TRUE
6,expt,J19,10,19,620,0.123,E04,TRUE
6,expt,J20,10,20,620,0.125,E10,TRUE
6,expt,J21,10,21,620,0.118,E02,TRUE
6,expt,J22,10,22,620,0.121,E12,TRUE
6,expt,J23,10,23,620,0.308,M9g,TRUE
6,expt,J24,10,24,620,0,M9g,FALSE
6,expt,K01,11,1,620,0,B,FALSE
6,expt,K02,11,2,620,0.099,F03,TRUE
6,expt,K03,11,3,620,0.101,F05,TRUE
6,expt,K04,11,4,620,0.097,F11,TRUE
6,expt,K05,11,5,620,0.107,F07,TRUE
6,expt,K06,11,6,620,0.004,H10,TRUE
6,expt,K07,11,7,620,0.111,F07,TRUE
6,expt,K08,11,8,620,0.104,F01,TRUE
6,expt,K09,11,9,620,0.114,F05,TRUE
6,expt,K10,11,10,620,0.116,F11,TRUE
6,expt,K11,11,11,620,0.118,F09,TRUE
6,expt,K12,11,12,620,0.12,F07,TRUE
6,expt,K13,11,13,620,0.112,F05,TRUE
6,expt,K14,11,14,620,0.112,F09,TRUE
6,expt,K15,11,15,620,0.004,H10,TRUE
6,expt,K16,11,16,620,0.122,F01,TRUE
6,expt,K17,11,17,620,0.004,H10,TRUE
6,expt,K18,11,18,620,0.122,F03,TRUE
6,expt,K19,11,19,620,0.124,F03,TRUE
6,expt,K20,11,20,620,0.129,F09,TRUE
6,expt,K21,11,21,620,0.119,F01,TRUE
6,expt,K22,11,22,620,0.123,F11,TRUE
6,expt,K23,11,23,620,0.3,M9g,TRUE
6,expt,K24,11,24,620,0,M9g,FALSE
6,expt,L01,12,1,620,0,B,FALSE
6,expt,L02,12,2,620,0.103,F04,TRUE
6,expt,L03,12,3,620,0.102,F06,TRUE
6,expt,L04,12,4,620,0.09,F12,TRUE
6,expt,L05,12,5,620,0.099,F08,TRUE
6,expt,L06,12,6,620,0.1,A11,TRUE
6,expt,L07,12,7,620,0.109,F08,TRUE
6,expt,L08,12,8,620,0.108,F02,TRUE
6,expt,L09,12,9,620,0.109,F06,TRUE
6,expt,L10,12,10,620,0.115,F12,TRUE
6,expt,L11,12,11,620,0.114,F10,TRUE
6,expt,L12,12,12,620,0.115,F08,TRUE
6,expt,L13,12,13,620,0.109,F06,TRUE
6,expt,L14,12,14,620,0.119,F10,TRUE
6,expt,L15,12,15,620,0.114,A11,TRUE
6,expt,L16,12,16,620,0.121,F02,TRUE
6,expt,L17,12,17,620,0.118,A11,TRUE
6,expt,L18,12,18,620,0.119,F04,TRUE
6,expt,L19,12,19,620,0.125,F04,TRUE
6,expt,L20,12,20,620,0.135,F10,TRUE
6,expt,L21,12,21,620,0.118,F02,TRUE
6,expt,L22,12,22,620,0.127,F12,TRUE
6,expt,L23,12,23,620,0.316,M9g,TRUE
6,expt,L24,12,24,620,0.007,M9g,FALSE
6,expt,M01,13,1,620,0,B,FALSE
6,expt,M02,13,2,620,0.104,G03,TRUE
6,expt,M03,13,3,620,0.104,G05,TRUE
6,expt,M04,13,4,620,0.1,G11,TRUE
6,expt,M05,13,5,620,0.104,G07,TRUE
6,expt,M06,13,6,620,0.004,H12,TRUE
6,expt,M07,13,7,620,0.107,G07,TRUE
6,expt,M08,13,8,620,0.102,G01,TRUE
6,expt,M09,13,9,620,0.107,G05,TRUE
6,expt,M10,13,10,620,0.108,G11,TRUE
6,expt,M11,13,11,620,0.108,G09,TRUE
6,expt,M12,13,12,620,0.103,G07,TRUE
6,expt,M13,13,13,620,0.117,G05,TRUE
6,expt,M14,13,14,620,0.12,G09,TRUE
6,expt,M15,13,15,620,0.003,H12,TRUE
6,expt,M16,13,16,620,0.125,G01,TRUE
6,expt,M17,13,17,620,0.003,H12,TRUE
6,expt,M18,13,18,620,0.137,G03,TRUE
6,expt,M19,13,19,620,0.127,G03,TRUE
6,expt,M20,13,20,620,0.135,G09,TRUE
6,expt,M21,13,21,620,0.128,G01,TRUE
6,expt,M22,13,22,620,0.138,G11,TRUE
6,expt,M23,13,23,620,0.314,M9g,TRUE
6,expt,M24,13,24,620,0,M9g,FALSE
6,expt,N01,14,1,620,0,B,FALSE
6,expt,N02,14,2,620,0.105,G04,TRUE
6,expt,N03,14,3,620,0.104,G06,TRUE
6,expt,N04,14,4,620,0.098,G12,TRUE
6,expt,N05,14,5,620,0.103,G08,TRUE
6,expt,N06,14,6,620,0.28,M9g,TRUE
6,expt,N07,14,7,620,0.104,G08,TRUE
6,expt,N08,14,8,620,0.108,G02,TRUE
6,expt,N09,14,9,620,0.113,G06,TRUE
6,expt,N10,14,10,620,0.109,G12,TRUE
6,expt,N11,14,11,620,0.115,G10,TRUE
6,expt,N12,14,12,620,0.105,G08,TRUE
6,expt,N13,14,13,620,0.112,G06,TRUE
6,expt,N14,14,14,620,0.132,G10,TRUE
6,expt,N15,14,15,620,0.276,M9g,TRUE
6,expt,N16,14,16,620,0.126,G02,TRUE
6,expt,N17,14,17,620,0.295,M9g,TRUE
6,expt,N18,14,18,620,0.141,G04,TRUE
6,expt,N19,14,19,620,0.137,G04,TRUE
6,expt,N20,14,20,620,0.138,G10,TRUE
6,expt,N21,14,21,620,0.137,G02,TRUE
6,expt,N22,14,22,620,0.139,G12,TRUE
6,expt,N23,14,23,620,0.301,M9g,TRUE
6,expt,N24,14,24,620,0,M9g,FALSE
6,expt,O01,15,1,620,0,B,FALSE
6,expt,O02,15,2,620,0.103,H03,TRUE
6,expt,O03,15,3,620,0.111,H05,TRUE
6,expt,O04,15,4,620,0.004,H11,TRUE
6,expt,O05,15,5,620,0.104,H07,TRUE
6,expt,O06,15,6,620,0.297,M9g,TRUE
6,expt,O07,15,7,620,0.112,H07,TRUE
6,expt,O08,15,8,620,0.107,H01,TRUE
6,expt,O09,15,9,620,0.112,H05,TRUE
6,expt,O10,15,10,620,0.004,H11,TRUE
6,expt,O11,15,11,620,0.004,H09,TRUE
6,expt,O12,15,12,620,0.118,H07,TRUE
6,expt,O13,15,13,620,0.117,H05,TRUE
6,expt,O14,15,14,620,0.004,H09,TRUE
6,expt,O15,15,15,620,0.268,M9g,TRUE
6,expt,O16,15,16,620,0.13,H01,TRUE
6,expt,O17,15,17,620,0.263,M9g,TRUE
6,expt,O18,15,18,620,0.143,H03,TRUE
6,expt,O19,15,19,620,0.15,H03,TRUE
6,expt,O20,15,20,620,0.004,H09,TRUE
6,expt,O21,15,21,620,0.15,H01,TRUE
6,expt,O22,15,22,620,0.005,H11,TRUE
6,expt,O23,15,23,620,0.301,M9g,TRUE
6,expt,O24,15,24,620,0,M9g,FALSE
6,expt,P01,16,1,620,0,B,FALSE
6,expt,P02,16,2,620,0,B,FALSE
6,expt,P03,16,3,620,0,B,FALSE
6,expt,P04,16,4,620,0,B,FALSE
6,expt,P05,16,5,620,0.003,B,FALSE
6,expt,P06,16,6,620,0,M9g,FALSE
6,expt,P07,16,7,620,0,B,FALSE
6,expt,P08,16,8,620,0.002,B,FALSE
6,expt,P09,16,9,620,0,B,FALSE
6,expt,P10,16,10,620,0,B,FALSE
6,expt,P11,16,11,620,0,B,FALSE
6,expt,P12,16,12,620,0,B,FALSE
6,expt,P13,16,13,620,0,B,FALSE
6,expt,P14,16,14,620,0,B,FALSE
6,expt,P15,16,15,620,0,M9g,FALSE
6,expt,P16,16,16,620,0.001,B,FALSE
6,expt,P17,16,17,620,0,M9g,FALSE
6,expt,P18,16,18,620,0,B,FALSE
6,expt,P19,16,19,620,0,B,FALSE
6,expt,P20,16,20,620,0,B,FALSE
6,expt,P21,16,21,620,0,B,FALSE
6,expt,P22,16,22,620,0.001,B,FALSE
6,expt,P23,16,23,620,0,M9g,FALSE
6,expt,P24,16,24,620,0,M9g,FALSE
7,ctrl,A01,1,1,620,0,B,FALSE
7,ctrl,A02,1,2,620,0.007,B,FALSE
7,ctrl,A03,1,3,620,0.004,B,FALSE
7,ctrl,A04,1,4,620,0.001,B,FALSE
7,ctrl,A05,1,5,620,0,B,FALSE
7,ctrl,A06,1,6,620,0.001,B,FALSE
7,ctrl,A07,1,7,620,0.004,B,FALSE
7,ctrl,A08,1,8,620,0.001,B,FALSE
7,ctrl,A09,1,9,620,0.008,B,FALSE
7,ctrl,A10,1,10,620,0,B,FALSE
7,ctrl,A11,1,11,620,0.001,B,FALSE
7,ctrl,A12,1,12,620,0.001,B,FALSE
7,ctrl,A13,1,13,620,0.001,B,FALSE
7,ctrl,A14,1,14,620,0.001,B,FALSE
